apiAuditId,jsonPath,rawType,elementType,requiredObserved,presenceCount,sampleCount,nullCount,emptyCount,exampleRedacted,valueRangeOrEnum,authConditions,resourceConditions,firstSeenCase,lastSeenCase,semanticName,semanticConfidence,sourceEvidence,normalizedEntity,normalizedField,conflictId
ncm.comment_music,hotComments[].pendantData,null,,observed,8,8,8,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].pendantData.id,number,,observed,1,1,0,0,4209047,,AUTH_NONE,,ncm.comment_music.none.002,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].pendantData.imageUrl,string,,observed,1,1,0,0,http://p1.music.126.net/YxMDXdwDJUQBSQTmC2gi1Q==/10995117041,,AUTH_NONE,,ncm.comment_music.none.002,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].repliedMark,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].richContent,string,,observed,9,9,0,0,我不吸烟不喝酒，不泡酒吧夜店，没有不良嗜好。他们只能说我耍大牌，为这是不需要图片为证大家都会相信的事。——邓紫棋[爱心],,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].showFloorComment,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].status,number,,observed,9,9,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].time,number,,observed,9,9,0,0,1483027783245,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].timeStr,string,,observed,9,9,0,0,2016-12-30,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.anonym,number,,observed,9,9,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.authStatus,number,,observed,9,9,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.avatarDetail,null,,observed,4,4,4,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.avatarDetail.identityIconUrl,string,,observed,5,5,0,0,https://p5.music.126.net/obj/wo3DlcOGw6DClTvDisK1/4761340168,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.avatarDetail.identityLevel,number,,observed,5,5,0,0,3,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.avatarDetail.userType,number,,observed,5,5,0,0,207,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.avatarUrl,string,,observed,9,9,0,0,http://p4.music.126.net/ra2xMcmVyzJ9KDPasCUdlQ==/10995116995,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.commonIdentity,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.experts,null,,observed,7,7,7,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.experts.1,string,,observed,2,2,0,0,音乐视频达人,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.001,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.experts.2,string,,observed,2,2,0,0,音乐图文达人,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.001,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.expertTags,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.followed,boolean,,observed,9,9,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.highlight,boolean,,observed,9,9,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.liveInfo,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.locationInfo,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.mutual,boolean,,observed,9,9,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.nickname,string,,observed,9,9,0,0,Gloria楽,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.remarkName,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.socialUserId,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.target,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.thanked,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.userId,number,,observed,9,9,0,0,76978040,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.userType,number,,observed,9,9,0,0,207,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.associator,null,,observed,3,3,3,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.associator.iconUrl,string,,observed,6,6,0,0,https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/3258218719,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.associator.rights,boolean,,observed,6,6,0,0,true,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.associator.vipCode,number,,observed,6,6,0,0,100,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.extInfo,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.memberLogo,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.musicPackage,null,,observed,3,3,3,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.musicPackage.iconUrl,string,,observed,6,6,0,0,https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/2189287434,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.musicPackage.rights,boolean,,observed,6,6,0,0,true,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.musicPackage.vipCode,number,,observed,6,6,0,0,220,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.redplus,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.redVipAnnualCount,number,,observed,9,9,0,0,-1,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.redVipLevel,number,,observed,9,9,0,0,6,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipRights.relationType,number,,observed,9,9,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].user.vipType,number,,observed,9,9,0,0,11,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,hotComments[].userBizLevels,null,,observed,9,9,9,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,isMusician,boolean,,observed,4,4,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,more,boolean,,observed,4,4,0,0,true,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,moreHot,boolean,,observed,4,4,0,0,true,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,topComments,array<unknown>,,observed,4,4,0,4,undefined,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,total,number,,observed,4,4,0,0,157211,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_music,userId,number,,observed,4,4,0,0,17788444306,,AUTH_ANON|AUTH_NONE,,ncm.comment_music.anon.001,ncm.comment_music.none.002,,unknown,runtime,,,
ncm.comment_mv,cnum,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.comment_mv.anon.001,ncm.comment_mv.anon.001,,unknown,runtime,,,
ncm.comment_mv,code,number,,observed,3,3,0,0,200,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,commentBanner,null,,observed,3,3,3,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments,array<unknown>,,observed,1,1,0,1,undefined,,AUTH_NONE,,ncm.comment_mv.id0.none.neg.001,ncm.comment_mv.id0.none.neg.001,,unknown,runtime,,,
ncm.comment_mv,comments[].aiCommentLabel,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied,array<unknown>,,observed,4,4,0,4,undefined,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].beRepliedCommentId,number,,observed,2,2,0,0,9524880005,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].content,string,,observed,2,2,0,0,我是最晚的了吧,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].contentStickerExt,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].expressionUrl,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].ipLocation.ip,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].ipLocation.location,string,,observed,2,2,0,0,湖北,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].ipLocation.userId,number,,observed,2,2,0,0,10075827960,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].richContent,string,,observed,2,2,0,0,我是最晚的了吧,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].status,number,,observed,2,2,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.anonym,number,,observed,2,2,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.authStatus,number,,observed,2,2,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.avatarDetail,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.avatarUrl,string,,observed,2,2,0,0,http://p4.music.126.net/SvKOBtTbt83_ZRuglXETzg==/10995117355,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.commonIdentity,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.experts,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.expertTags,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.followed,boolean,,observed,2,2,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.highlight,boolean,,observed,2,2,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.liveInfo,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.locationInfo,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.mutual,boolean,,observed,2,2,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.nickname,string,,observed,2,2,0,0,东京末雪,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.remarkName,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.socialUserId,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.target,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.thanked,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.userId,number,,observed,2,2,0,0,10075827960,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.userType,number,,observed,2,2,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.vipRights,null,,observed,2,2,2,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].beReplied[].user.vipType,number,,observed,2,2,0,0,11,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].commentId,number,,observed,6,6,0,0,9598368786,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].commentLocationType,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].content,string,,observed,6,6,0,0,十年,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].contentResource,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].contentStickerExt,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].expressionUrl,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].favorited,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].grade,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].ipLocation.ip,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].ipLocation.location,string,,observed,6,6,0,0,四川,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].ipLocation.userId,number,,observed,6,6,0,0,12400033564,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].liked,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].likedCount,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].medal,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].needDisplayTime,boolean,,observed,6,6,0,0,true,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].owner,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].parentCommentId,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].pendantData,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].repliedMark,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].richContent,string,,observed,6,6,0,0,十年,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].showFloorComment,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].status,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].time,number,,observed,6,6,0,0,1785760151116,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].timeStr,string,,observed,6,6,0,0,2天前,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.anonym,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.authStatus,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.avatarDetail,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.avatarUrl,string,,observed,6,6,0,0,http://p3.music.126.net/SUeqMM8HOIpHv9Nhl9qt9w==/10995116564,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.commonIdentity,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.experts,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.expertTags,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.followed,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.highlight,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.liveInfo,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.locationInfo,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.mutual,boolean,,observed,6,6,0,0,false,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.nickname,string,,observed,6,6,0,0,太空资深文学,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.remarkName,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.socialUserId,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.target,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.thanked,null,,observed,6,6,6,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.userId,number,,observed,6,6,0,0,12400033564,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.userType,number,,observed,6,6,0,0,0,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.vipRights.associator,null,,observed,4,4,4,0,,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
ncm.comment_mv,comments[].user.vipRights.associator.iconUrl,string,,observed,2,2,0,0,https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/3258218648,,AUTH_ANON|AUTH_NONE,,ncm.comment_mv.anon.001,ncm.comment_mv.none.001,,unknown,runtime,,,
